"FID_","SiteID","Latitude","Longitude","IGBP2001Pr","RASTERVALU"
,36585.000000,18.750000,54.250000,16,16
,36586.000000,-72.750000,54.250000,15,15
,36587.000000,-89.750000,-154.250000,15,15
,36588.000000,-89.750000,154.250000,15,15
,36589.000000,76.750000,-78.250000,0,15
,36590.000000,-76.750000,-78.250000,15,15
,36591.000000,15.250000,31.750000,16,16
,36592.000000,-15.250000,31.750000,8,8
,36593.000000,-76.750000,78.250000,15,15
,36594.000000,50.250000,3.250000,12,12
,36595.000000,-72.750000,26.250000,15,15
,36596.000000,24.250000,24.250000,16,16
,36597.000000,-24.250000,24.250000,10,7
,36598.000000,72.750000,-26.250000,0,0
,36599.000000,3.750000,103.250000,12,14
,36600.000000,-3.750000,103.250000,2,2
,36601.000000,66.250000,-152.250000,0,7
,36602.000000,-78.250000,-107.750000,15,15
,36603.000000,23.750000,92.250000,2,2
,36604.000000,-78.250000,107.750000,15,15
,36605.000000,66.250000,152.250000,0,7
,36606.000000,78.250000,107.750000,0,0
,36607.000000,62.250000,-154.750000,0,8
,36608.000000,62.250000,154.750000,0,7
,36609.000000,59.250000,81.250000,0,5
,36610.000000,-78.250000,-12.750000,15,15
,36611.000000,-78.250000,12.750000,15,15
,36612.000000,39.250000,-106.250000,10,10
,36613.000000,14.750000,-84.750000,2,2
,36614.000000,39.250000,106.250000,16,16
,36615.000000,35.750000,126.750000,12,12
,36616.000000,78.250000,12.750000,0,0
,36617.000000,-30.750000,-66.750000,7,7
,36618.000000,30.750000,66.750000,16,16
,36619.000000,19.750000,-12.750000,16,16
,36620.000000,19.750000,12.750000,16,16
,36621.000000,-74.250000,-63.750000,15,15
,36622.000000,-74.250000,63.750000,15,15
,36623.000000,33.250000,-103.250000,7,10
,36624.000000,33.250000,103.250000,10,10
,36625.000000,-19.750000,12.750000,0,0
,36626.000000,71.750000,-94.750000,0,10
,36627.000000,71.750000,94.750000,0,7
,36628.000000,-71.750000,94.750000,15,15
,36629.000000,21.250000,-99.750000,5,5
,36630.000000,21.250000,99.750000,8,8
,36631.000000,-16.250000,-64.750000,2,2
,36632.000000,52.250000,-82.750000,11,11
,36633.000000,-10.750000,-43.250000,9,9
,36634.000000,10.750000,43.250000,16,16
,36635.000000,52.250000,82.750000,12,12
,36636.000000,15.750000,-93.750000,0,0
,36637.000000,-6.250000,106.250000,12,14
,36638.000000,-83.250000,-53.250000,15,15
,36639.000000,-83.250000,53.250000,15,15
,36640.000000,-27.750000,132.750000,7,7
,36641.000000,81.750000,-59.250000,0,15
,36642.000000,81.750000,59.250000,0,0
,36643.000000,-81.750000,59.250000,15,15
,36644.000000,29.750000,79.250000,8,5
,36645.000000,-86.750000,-52.250000,15,15
,36646.000000,-86.750000,52.250000,15,15
,36647.000000,-75.250000,-77.750000,15,15
,36648.000000,-75.250000,77.750000,15,15
,36649.000000,44.750000,-93.750000,12,12
,36650.000000,44.750000,93.750000,16,16
,36651.000000,68.750000,-121.750000,0,7
,36652.000000,68.750000,121.750000,0,7
,36653.000000,-68.750000,121.750000,15,15
,36654.000000,77.750000,-63.250000,0,15
,36655.000000,-77.750000,63.250000,15,15
,36656.000000,42.750000,-1.250000,5,8
,36657.000000,42.750000,1.250000,10,10
,36658.000000,45.750000,-66.250000,14,5
,36659.000000,45.750000,66.250000,16,10
,36660.000000,-20.250000,-45.250000,9,9
,36661.000000,20.250000,45.250000,16,16
,36662.000000,-20.250000,45.250000,9,9
,36663.000000,-89.750000,-164.750000,15,15
,36664.000000,-89.750000,164.750000,15,15
,36665.000000,-83.750000,-74.750000,15,15
,36666.000000,-83.750000,74.750000,15,15
,36667.000000,-28.250000,141.250000,7,7
,36668.000000,48.750000,4.750000,12,12
,36669.000000,60.250000,-124.750000,0,1
,36670.000000,60.250000,124.750000,0,3
,36671.000000,36.250000,8.750000,12,12
,36672.000000,48.750000,-4.750000,0,0
,36673.000000,-26.250000,136.750000,10,10
,36674.000000,67.250000,-177.250000,0,7
,36675.000000,67.250000,177.250000,0,7
,36676.000000,50.250000,-116.250000,10,1
,36677.000000,50.250000,116.250000,10,10
,36678.000000,44.250000,-70.250000,14,14
,36679.000000,-44.250000,-70.250000,7,7
,36680.000000,-32.750000,-57.250000,10,10
,36681.000000,32.750000,57.250000,16,16
,36682.000000,44.250000,70.250000,10,10
,36683.000000,61.250000,-102.250000,0,7
,36684.000000,61.250000,102.250000,0,3
,36685.000000,-78.750000,-144.250000,15,15
,36686.000000,60.750000,30.250000,0,5
,36687.000000,-78.750000,144.250000,15,15
,36688.000000,-80.750000,-146.750000,15,15
,36689.000000,-80.750000,146.750000,15,15
,36690.000000,17.250000,36.750000,16,16
,36691.000000,-17.250000,36.750000,9,8
,36692.000000,69.750000,-129.750000,0,10
,36693.000000,69.750000,129.750000,0,7
,36694.000000,-69.750000,129.750000,15,15
,36695.000000,-31.750000,-57.250000,10,10
,36696.000000,31.750000,57.250000,16,16
,36697.000000,82.250000,-76.250000,0,15
,36698.000000,-82.250000,-76.250000,15,15
,36699.000000,-82.250000,76.250000,15,15
,36700.000000,54.250000,-126.250000,1,1
,36701.000000,66.750000,-123.750000,0,7
,36702.000000,66.750000,123.750000,0,8
,36703.000000,-66.750000,123.750000,15,15
,36704.000000,54.250000,126.250000,8,3
,36705.000000,-75.250000,20.250000,15,15
,36706.000000,-75.250000,-20.250000,0,0
,36707.000000,75.250000,-20.250000,0,0
,36708.000000,35.750000,-111.750000,7,7
,36709.000000,35.750000,111.750000,7,12
,36710.000000,-79.250000,-138.750000,15,15
,36711.000000,-79.250000,138.750000,15,15
,36712.000000,40.750000,8.750000,12,12
,36713.000000,40.750000,-8.750000,0,0
,36714.000000,40.250000,-85.750000,12,12
,36715.000000,40.250000,85.750000,16,16
,36716.000000,37.250000,-121.750000,8,9
,36717.000000,-84.750000,-91.750000,15,15
,36718.000000,-84.750000,91.750000,15,15
,36719.000000,37.250000,121.750000,5,12
,36720.000000,-1.250000,122.250000,2,2
,36721.000000,-30.750000,146.250000,7,9
,36722.000000,79.250000,-22.750000,0,15
,36723.000000,-79.250000,-22.750000,15,15
,36724.000000,-79.250000,22.750000,15,15
,36725.000000,79.250000,22.750000,0,0
,36726.000000,82.750000,-34.750000,0,15
,36727.000000,-82.750000,-34.750000,15,15
,36728.000000,-82.750000,34.750000,15,15
,36729.000000,21.250000,-9.750000,16,16
,36730.000000,21.250000,9.750000,16,16
,36731.000000,47.750000,36.250000,12,12
,36732.000000,32.750000,-90.250000,14,14
,36733.000000,56.750000,56.750000,14,14
,36734.000000,32.750000,90.250000,10,10
,36735.000000,14.250000,102.250000,2,2
,36736.000000,66.750000,-129.250000,0,7
,36737.000000,66.750000,129.250000,0,7
,36738.000000,67.750000,174.250000,0,7
,36739.000000,-84.750000,-93.750000,15,15
,36740.000000,-84.750000,93.750000,15,15
,36741.000000,68.250000,-148.750000,0,10
,36742.000000,68.250000,148.750000,0,7
,36743.000000,59.250000,-120.250000,0,5
,36744.000000,59.250000,120.250000,0,5
,36745.000000,38.750000,-114.250000,10,10
,36746.000000,38.750000,114.250000,10,12
,36747.000000,6.750000,-59.250000,2,2
,36748.000000,-6.750000,-59.250000,2,2
,36749.000000,23.750000,24.750000,16,16
,36750.000000,-23.750000,24.750000,7,7
,36751.000000,67.750000,-76.250000,0,15
,36752.000000,67.750000,76.250000,0,7
,36753.000000,43.750000,53.750000,10,10
,36754.000000,-88.250000,-11.250000,15,15
,36755.000000,-88.250000,11.250000,15,15
,36756.000000,1.750000,-70.250000,2,2
,36757.000000,-1.750000,-70.250000,2,2
,36758.000000,63.250000,179.250000,0,0
,36759.000000,34.750000,47.250000,10,10
,36760.000000,27.750000,74.250000,7,12
,36761.000000,69.250000,-38.750000,0,15
,36762.000000,71.250000,-95.250000,0,10
,36763.000000,71.250000,95.250000,0,7
,36764.000000,-71.250000,95.250000,15,15
,36765.000000,-79.750000,-111.250000,15,15
,36766.000000,57.750000,-101.250000,0,0
,36767.000000,57.750000,101.250000,0,5
,36768.000000,-79.750000,111.250000,15,15
,36769.000000,33.250000,11.750000,0,0
,36770.000000,-13.250000,-46.250000,10,12
,36771.000000,3.250000,14.750000,2,2
,36772.000000,-3.250000,14.750000,14,14
,36773.000000,59.250000,31.750000,0,5
,36774.000000,63.750000,-124.750000,0,7
,36775.000000,80.750000,-65.750000,0,0
,36776.000000,41.250000,-90.250000,12,12
,36777.000000,41.250000,90.250000,16,16
,36778.000000,-18.250000,-46.250000,9,9
,36779.000000,18.250000,46.250000,16,16
,36780.000000,-18.250000,46.250000,9,9
,36781.000000,-76.750000,-90.750000,15,15
,36782.000000,-76.750000,90.750000,15,15
,36783.000000,61.750000,-45.750000,0,15
,36784.000000,61.750000,45.750000,0,1
,36785.000000,76.750000,-90.750000,0,0
,36786.000000,-84.250000,-14.750000,15,15
,36787.000000,-84.250000,14.750000,15,15
,36788.000000,-83.750000,-89.250000,15,15
,36789.000000,-83.750000,89.250000,15,15
,36790.000000,17.250000,-92.750000,14,14
,36791.000000,15.750000,30.750000,16,16
,36792.000000,-15.750000,30.750000,9,9
,36793.000000,53.750000,13.250000,12,12
,36794.000000,38.250000,42.750000,10,10
,36795.000000,29.750000,37.750000,16,16
,36796.000000,-89.250000,-148.750000,15,15
,36797.000000,-89.250000,148.750000,15,15
,36798.000000,77.250000,-33.750000,0,15
,36799.000000,-77.250000,33.750000,15,15
,36800.000000,43.250000,131.750000,14,14
,36801.000000,-36.750000,146.750000,2,2
,36802.000000,19.250000,36.750000,16,16
,36803.000000,-77.250000,-33.750000,0,0
,36804.000000,-21.250000,135.750000,7,7
,36805.000000,16.750000,101.250000,14,14
,36806.000000,65.250000,-68.250000,0,10
,36807.000000,65.250000,68.250000,0,7
,36808.000000,43.250000,59.250000,10,10
,36809.000000,62.750000,74.250000,0,11
,36810.000000,-76.750000,-101.750000,15,15
,36811.000000,76.750000,101.750000,0,10
,36812.000000,-76.750000,101.750000,15,15
,36813.000000,76.750000,-101.750000,0,0
,36814.000000,62.750000,-74.250000,0,0
,36815.000000,66.750000,-64.250000,0,10
,36816.000000,-66.750000,-64.250000,15,15
,36817.000000,-8.250000,-57.750000,2,2
,36818.000000,66.750000,64.250000,0,7
,36819.000000,-32.250000,146.250000,7,7
,36820.000000,70.250000,-34.750000,0,15
,36821.000000,-70.250000,34.750000,15,15
,36822.000000,-19.750000,120.750000,10,7
,36823.000000,9.250000,-79.250000,14,14
,36824.000000,-83.250000,-2.750000,15,15
,36825.000000,-83.250000,2.750000,15,15
,36826.000000,60.750000,22.250000,0,1
,36827.000000,55.250000,-100.250000,1,1
,36828.000000,27.250000,90.250000,5,5
,36829.000000,55.250000,100.250000,5,5
,36830.000000,80.750000,-85.750000,0,15
,36831.000000,-80.750000,-85.750000,15,15
,36832.000000,49.750000,52.750000,10,10
,36833.000000,-80.750000,85.750000,15,15
,36834.000000,9.250000,79.250000,0,0
,36835.000000,-24.750000,-67.250000,16,7
,36836.000000,5.750000,116.250000,2,2
,36837.000000,52.250000,156.250000,0,0
,36838.000000,24.750000,67.250000,10,11
,36839.000000,62.750000,161.250000,0,7
,36840.000000,62.750000,-161.250000,0,8
,36841.000000,-15.750000,136.250000,8,9
,36842.000000,-15.250000,-50.250000,9,9
,36843.000000,15.250000,50.250000,16,16
,36844.000000,-15.250000,50.250000,2,2
,36845.000000,78.750000,-41.750000,0,15
,36846.000000,-78.750000,41.750000,15,15
,36847.000000,42.750000,42.750000,5,5
,36848.000000,66.250000,-165.750000,0,7
,36849.000000,66.250000,165.750000,0,7
,36850.000000,-78.750000,-147.250000,15,15
,36851.000000,-78.750000,147.250000,15,15
,36852.000000,59.250000,8.250000,0,1
,36853.000000,74.250000,-39.750000,0,15
,36854.000000,-74.250000,39.750000,15,15
,36855.000000,13.750000,124.250000,2,2
,36856.000000,-29.750000,144.250000,7,7
,36857.000000,69.750000,133.750000,0,7
,36858.000000,-69.750000,133.750000,15,15
,36859.000000,69.750000,-133.750000,0,0
,36860.000000,-32.250000,124.750000,7,7
,36861.000000,81.250000,-32.750000,0,15
,36862.000000,-81.250000,-32.750000,15,15
,36863.000000,-81.250000,32.750000,15,15
,36864.000000,-19.750000,143.250000,9,9
,36865.000000,52.750000,-169.750000,0,0
,36866.000000,72.750000,70.250000,0,10
,36867.000000,-72.750000,70.250000,15,15
,36868.000000,1.250000,11.750000,2,2
,36869.000000,-1.250000,11.750000,2,2
,36870.000000,20.250000,26.250000,16,16
,36871.000000,-20.250000,26.250000,9,7
,36872.000000,-72.750000,-70.250000,0,0
,36873.000000,-74.750000,-73.250000,15,15
,36874.000000,51.250000,-0.750000,5,5
,36875.000000,51.250000,0.750000,12,12
,36876.000000,-74.750000,73.250000,15,15
,36877.000000,63.750000,-105.250000,0,7
,36878.000000,63.750000,105.250000,0,8
,36879.000000,57.750000,-122.250000,0,1
,36880.000000,82.750000,-28.250000,0,15
,36881.000000,-82.750000,-28.250000,15,15
,36882.000000,-82.750000,28.250000,15,15
,36883.000000,57.750000,122.250000,0,7
,36884.000000,68.750000,-165.750000,0,10
,36885.000000,68.750000,165.750000,0,7
,36886.000000,64.750000,-173.750000,0,10
,36887.000000,61.250000,9.250000,0,7
,36888.000000,64.750000,173.750000,0,7
,36889.000000,81.250000,-69.250000,0,0
,36890.000000,-81.250000,-69.250000,15,15
,36891.000000,-81.250000,69.250000,15,15
,36892.000000,72.750000,104.250000,0,7
,36893.000000,-72.750000,104.250000,15,15
,36894.000000,21.750000,-9.750000,16,16
,36895.000000,21.750000,9.750000,16,16
,36896.000000,51.250000,-63.250000,1,1
,36897.000000,51.250000,63.250000,10,10
,36898.000000,37.750000,26.750000,8,8
,36899.000000,81.750000,-35.250000,0,15
,36900.000000,-81.750000,-35.250000,15,15
,36901.000000,-81.750000,35.250000,15,15
,36902.000000,54.750000,166.250000,0,0
,36903.000000,72.750000,-106.250000,0,10
,36904.000000,72.750000,106.250000,0,7
,36905.000000,-72.750000,106.250000,15,15
,36906.000000,38.750000,-109.750000,7,7
,36907.000000,38.750000,109.750000,10,10
,36908.000000,-88.250000,-178.750000,15,15
,36909.000000,-88.250000,178.750000,15,15
,36910.000000,66.250000,21.250000,0,8
,36911.000000,-8.750000,-59.750000,2,2
,36912.000000,-70.750000,10.250000,15,15
,36913.000000,-70.750000,-10.250000,0,0
,36914.000000,45.750000,129.750000,12,12
,36915.000000,15.250000,121.250000,2,2
,36916.000000,39.250000,-121.250000,8,8
,36917.000000,39.250000,121.250000,0,0
,36918.000000,27.250000,-113.750000,7,7
,36919.000000,28.250000,-104.750000,7,7
,36920.000000,28.250000,104.750000,12,5
,36921.000000,27.250000,113.750000,5,5
,36922.000000,27.250000,-80.250000,13,13
,36923.000000,-13.750000,-53.750000,9,9
,36924.000000,27.250000,80.250000,12,12
,36925.000000,-27.250000,113.750000,0,0
,36926.000000,51.750000,-4.750000,10,10
,36927.000000,51.750000,4.750000,5,1
,36928.000000,53.750000,-84.250000,11,11
,36929.000000,53.750000,84.250000,14,14
,36930.000000,45.750000,21.250000,12,12
,36931.000000,48.250000,126.750000,12,12
,36932.000000,13.250000,18.750000,10,10
,36933.000000,-13.250000,18.750000,8,8
,36934.000000,35.750000,73.250000,10,10
,36935.000000,-85.250000,-86.250000,15,15
,36936.000000,-85.250000,86.250000,15,15
,36937.000000,-87.750000,-36.750000,15,15
,36938.000000,-87.750000,36.750000,15,15
,36939.000000,4.250000,26.750000,8,8
,36940.000000,-4.250000,26.750000,8,2
,36941.000000,-22.250000,115.750000,7,7
,36942.000000,62.750000,176.750000,0,7
,36943.000000,40.750000,54.250000,0,0
,36944.000000,59.750000,-137.750000,0,15
,36945.000000,59.750000,137.750000,0,3
,36946.000000,78.750000,-102.250000,0,15
,36947.000000,-78.750000,-102.250000,15,15
,36948.000000,78.750000,102.250000,0,15
,36949.000000,-78.750000,102.250000,15,15
,36950.000000,69.750000,-146.250000,0,7
,36951.000000,69.750000,146.250000,0,7
,36952.000000,-69.750000,146.250000,15,15
,36953.000000,-19.250000,-58.250000,4,4
,36954.000000,-83.750000,-32.750000,15,15
,36955.000000,-83.750000,32.750000,15,15
,36956.000000,-24.250000,-61.250000,4,4
,36957.000000,71.750000,-36.250000,0,15
,36958.000000,56.750000,21.250000,5,5
,36959.000000,83.750000,-32.750000,0,0
,36960.000000,-71.750000,36.250000,15,15
,36961.000000,35.750000,-88.250000,4,4
,36962.000000,35.750000,88.250000,16,16
,36963.000000,53.250000,-89.250000,7,1
,36964.000000,53.250000,89.250000,5,5
,36965.000000,51.750000,178.750000,0,0
,36966.000000,-71.750000,-74.250000,15,15
,36967.000000,71.750000,74.250000,0,10
,36968.000000,-71.750000,74.250000,15,15
,36969.000000,19.250000,34.750000,16,16
,36970.000000,-19.250000,34.750000,9,9
,36971.000000,56.750000,31.750000,5,5
,36972.000000,26.750000,91.750000,14,14
,36973.000000,-38.750000,177.250000,2,2
,36974.000000,58.750000,-158.750000,0,0
,36975.000000,59.750000,23.250000,0,0
,36976.000000,71.750000,-74.250000,0,15
,36977.000000,-73.250000,-66.250000,15,15
,36978.000000,-73.250000,66.250000,15,15
,36979.000000,-87.750000,-176.250000,15,15
,36980.000000,46.750000,134.750000,5,5
,36981.000000,-87.750000,176.250000,15,15
,36982.000000,69.750000,141.250000,0,7
,36983.000000,-69.750000,141.250000,15,15
,36984.000000,69.750000,-141.250000,0,0
,36985.000000,40.750000,-3.750000,10,10
,36986.000000,66.250000,166.250000,0,7
,36987.000000,-7.750000,-40.250000,9,9
,36988.000000,7.750000,40.250000,8,10
,36989.000000,66.250000,-166.250000,0,0
,36990.000000,30.250000,29.250000,16,16
,36991.000000,-30.250000,29.250000,10,10
,36992.000000,69.250000,-32.750000,0,15
,36993.000000,69.250000,32.750000,0,7
,36994.000000,45.750000,-110.750000,14,10
,36995.000000,45.750000,110.750000,10,10
,36996.000000,21.250000,-11.250000,16,16
,36997.000000,21.250000,11.250000,16,16
,36998.000000,27.750000,22.750000,16,16
,36999.000000,-27.750000,22.750000,7,7
,37000.000000,73.250000,-36.250000,0,15
,37001.000000,-73.250000,36.250000,15,15
,37002.000000,76.750000,-47.250000,0,15
,37003.000000,31.250000,12.250000,16,16
,37004.000000,-76.750000,47.250000,15,15
,37005.000000,45.250000,28.750000,12,5
,37006.000000,35.750000,-92.250000,4,14
,37007.000000,35.750000,92.250000,10,10
,37008.000000,-79.750000,-121.750000,15,15
,37009.000000,-79.750000,-16.250000,15,15
,37010.000000,-80.750000,-7.250000,15,15
,37011.000000,-80.750000,7.250000,15,15
,37012.000000,79.750000,16.250000,0,15
,37013.000000,-79.750000,16.250000,15,15
,37014.000000,-79.750000,121.750000,15,15
,37015.000000,60.750000,170.750000,0,7
,37016.000000,47.750000,-91.250000,5,5
,37017.000000,47.750000,91.250000,10,10
,37018.000000,66.250000,-160.750000,0,7
,37019.000000,66.250000,160.750000,0,7
,37020.000000,12.750000,-86.250000,12,14
,37021.000000,30.750000,16.250000,16,16
,37022.000000,-26.750000,-53.250000,12,12
,37023.000000,66.250000,-94.250000,0,10
,37024.000000,66.250000,94.250000,0,7
,37025.000000,-87.750000,-177.750000,15,15
,37026.000000,-87.750000,177.750000,15,15
,37027.000000,-80.250000,-132.750000,15,15
,37028.000000,-80.250000,132.750000,15,15
,37029.000000,26.750000,53.250000,0,0
,37030.000000,51.250000,-122.250000,10,1
,37031.000000,51.250000,122.250000,5,5
,37032.000000,46.250000,-75.750000,4,4
,37033.000000,46.250000,75.750000,10,10
,37034.000000,-79.750000,-10.750000,15,15
,37035.000000,79.750000,10.750000,0,0
,37036.000000,-79.750000,10.750000,15,15
,37037.000000,44.250000,-81.750000,0,0
,37038.000000,44.250000,81.750000,10,10
,37039.000000,-22.250000,-51.250000,10,10
,37040.000000,22.250000,51.250000,16,16
,37041.000000,27.250000,88.250000,5,5
,37042.000000,68.750000,-148.750000,0,7
,37043.000000,68.750000,148.750000,0,7
,37044.000000,-68.750000,148.750000,15,15
,37045.000000,-10.250000,-54.250000,2,9
,37046.000000,17.250000,102.250000,14,14
,37047.000000,-74.250000,-73.250000,15,15
,37048.000000,-74.250000,73.250000,15,15
,37049.000000,-2.250000,105.750000,0,0
,37050.000000,-12.750000,135.250000,9,9
,37051.000000,-74.250000,155.250000,15,15
,37052.000000,59.750000,-128.750000,0,1
,37053.000000,59.750000,128.750000,0,3
,37054.000000,-0.750000,132.750000,2,2
,37055.000000,1.250000,-53.750000,2,2
,37056.000000,-1.250000,-53.750000,2,2
,37057.000000,41.750000,43.250000,5,5
,37058.000000,51.250000,-76.250000,8,8
,37059.000000,51.250000,76.250000,10,10
,37060.000000,67.250000,-139.250000,0,7
,37061.000000,-82.750000,-134.250000,15,15
,37062.000000,-85.250000,-19.750000,15,15
,37063.000000,-85.250000,19.750000,15,15
,37064.000000,-88.250000,-173.750000,15,15
,37065.000000,-0.250000,119.750000,0,0
,37066.000000,0.250000,119.750000,0,0
,37067.000000,-88.250000,173.750000,15,15
,37068.000000,-82.750000,134.250000,15,15
,37069.000000,67.250000,139.250000,0,7
,37070.000000,-67.250000,139.250000,15,15
,37071.000000,-89.250000,-62.250000,15,15
,37072.000000,-89.250000,62.250000,15,15
,37073.000000,5.750000,-0.750000,2,14
,37074.000000,5.750000,0.750000,0,0
,37075.000000,-74.250000,-94.750000,15,15
,37076.000000,-26.250000,-59.750000,9,8
,37077.000000,26.250000,59.750000,16,16
,37078.000000,74.250000,94.750000,0,10
,37079.000000,-74.250000,94.750000,15,15
,37080.000000,-11.250000,-55.250000,2,2
,37081.000000,74.250000,-94.750000,0,0
,37082.000000,-15.750000,-47.250000,9,9
,37083.000000,15.750000,47.250000,16,16
,37084.000000,-15.750000,47.250000,9,9
,37085.000000,72.750000,-24.250000,0,15
,37086.000000,32.750000,10.750000,16,16
,37087.000000,-72.750000,24.250000,15,15
,37088.000000,-76.750000,76.250000,15,15
,37089.000000,-76.750000,-76.250000,0,0
,37090.000000,-84.250000,-5.750000,15,15
,37091.000000,-77.750000,-0.750000,15,15
,37092.000000,-77.750000,0.750000,15,15
,37093.000000,-84.250000,5.750000,15,15
,37094.000000,37.750000,-78.750000,4,5
,37095.000000,37.750000,78.750000,16,16
,37096.000000,-17.250000,-71.250000,16,16
,37097.000000,80.750000,-38.250000,0,15
,37098.000000,-80.750000,38.250000,15,15
,37099.000000,-80.750000,-38.250000,0,0
,37100.000000,-76.250000,-134.250000,15,15
,37101.000000,45.750000,-93.750000,12,14
,37102.000000,45.750000,93.750000,10,10
,37103.000000,-76.250000,134.250000,15,15
,37104.000000,65.250000,-49.250000,0,15
,37105.000000,65.250000,49.250000,0,8
,37106.000000,65.250000,82.750000,0,8
,37107.000000,-16.250000,-44.750000,9,9
,37108.000000,16.250000,44.750000,16,16
,37109.000000,-16.250000,44.750000,9,9
,37110.000000,34.250000,-81.750000,8,8
,37111.000000,34.250000,81.750000,16,16
,37112.000000,-77.250000,-103.750000,15,15
,37113.000000,77.250000,103.750000,0,15
,37114.000000,-77.250000,103.750000,15,15
,37115.000000,23.750000,-99.750000,5,5
,37116.000000,47.250000,21.750000,12,12
,37117.000000,23.750000,99.750000,5,5
,37118.000000,72.750000,-118.750000,0,0
,37119.000000,64.250000,53.750000,0,1
,37120.000000,72.750000,118.750000,0,7
,37121.000000,-72.750000,118.750000,15,15
,37122.000000,67.750000,-46.750000,0,15
,37123.000000,-67.750000,46.750000,15,15
,37124.000000,16.250000,104.250000,14,14
,37125.000000,67.750000,46.750000,0,0
,37126.000000,6.750000,116.750000,2,2
,37127.000000,-16.250000,-41.250000,8,8
,37128.000000,15.750000,-12.750000,16,10
,37129.000000,15.750000,12.750000,16,16
,37130.000000,-15.750000,12.750000,7,16
,37131.000000,-85.750000,-45.250000,15,15
,37132.000000,-85.750000,45.250000,15,15
,37133.000000,52.250000,-3.250000,10,10
,37134.000000,53.750000,155.750000,0,0
,37135.000000,-86.250000,-146.750000,15,15
,37136.000000,-86.250000,146.750000,15,15
,37137.000000,-79.250000,-112.750000,15,15
,37138.000000,-79.250000,112.750000,15,15
,37139.000000,42.750000,60.250000,16,16
,37140.000000,59.250000,32.250000,0,5
,37141.000000,58.250000,-132.750000,0,15
,37142.000000,58.250000,132.750000,0,3
,37143.000000,-74.250000,159.750000,15,15
,37144.000000,23.250000,108.250000,14,14
,37145.000000,28.750000,30.750000,12,12
,37146.000000,-28.750000,30.750000,8,10
,37147.000000,-72.750000,-5.250000,15,15
,37148.000000,-72.750000,5.250000,15,15
,37149.000000,-89.250000,-104.750000,15,15
,37150.000000,-89.250000,104.750000,15,15
,37151.000000,66.750000,-97.250000,0,10
,37152.000000,-14.750000,129.750000,14,7
,37153.000000,66.750000,97.250000,0,7
,37154.000000,-66.750000,97.250000,15,15
,37155.000000,77.750000,-52.750000,0,15
,37156.000000,49.250000,14.750000,14,12
,37157.000000,-77.750000,52.750000,15,15
,37158.000000,51.250000,-87.750000,1,1
,37159.000000,51.250000,87.750000,1,1
,37160.000000,52.750000,-99.750000,0,0
,37161.000000,-26.750000,-55.750000,14,14
,37162.000000,26.750000,55.750000,16,16
,37163.000000,52.750000,99.750000,10,10
,37164.000000,-2.250000,147.750000,0,0
,37165.000000,32.750000,-95.250000,8,8
,37166.000000,32.750000,95.250000,10,10
,37167.000000,43.750000,133.750000,5,5
,37168.000000,-81.750000,-125.250000,15,15
,37169.000000,-81.750000,125.250000,15,15
,37170.000000,9.750000,118.250000,0,0
,37171.000000,4.750000,-70.750000,10,10
,37172.000000,-4.750000,-70.750000,2,2
,37173.000000,-79.250000,-70.750000,15,15
,37174.000000,-79.250000,70.750000,15,15
,37175.000000,-86.750000,-10.750000,15,15
,37176.000000,-86.750000,10.750000,15,15
,37177.000000,11.750000,-86.250000,14,14
,37178.000000,-45.250000,168.750000,10,0
,37179.000000,67.750000,-175.750000,0,10
,37180.000000,67.750000,175.750000,0,7
,37181.000000,58.250000,-103.750000,0,9
,37182.000000,58.250000,103.750000,0,5
,37183.000000,62.750000,79.250000,0,11
,37184.000000,71.750000,120.250000,0,7
,37185.000000,-71.750000,120.250000,15,15
,37186.000000,46.250000,-87.750000,5,5
,37187.000000,46.250000,87.750000,16,16
,37188.000000,71.750000,-120.250000,0,0
,37189.000000,60.250000,-113.250000,0,11
,37190.000000,79.750000,-78.250000,0,15
,37191.000000,-79.750000,-78.250000,15,15
,37192.000000,-79.750000,78.250000,15,15
,37193.000000,60.250000,113.250000,0,5
,37194.000000,-21.250000,-51.750000,10,10
,37195.000000,82.250000,-40.750000,0,15
,37196.000000,-82.250000,-40.750000,15,15
,37197.000000,24.250000,121.750000,0,0
,37198.000000,37.750000,37.250000,10,10
,37199.000000,-82.250000,40.750000,15,15
,37200.000000,21.250000,51.750000,16,16
,37201.000000,-24.250000,121.750000,7,7
,37202.000000,1.750000,31.250000,0,0
,37203.000000,-1.750000,31.250000,9,14
,37204.000000,79.750000,-92.250000,0,15
,37205.000000,-79.750000,-92.250000,15,15
,37206.000000,-79.750000,92.250000,15,15
,37207.000000,69.750000,171.750000,0,7
,37208.000000,28.250000,45.250000,16,16
,37209.000000,79.750000,92.250000,0,15
,37210.000000,45.250000,-69.250000,5,5
,37211.000000,-45.250000,-69.250000,10,7
,37212.000000,33.750000,36.750000,16,16
,37213.000000,45.250000,69.250000,7,10
,37214.000000,-17.750000,146.250000,0,0
,37215.000000,-75.250000,164.250000,0,0
,37216.000000,68.250000,-33.750000,0,15
,37217.000000,68.250000,33.750000,0,8
,37218.000000,76.750000,-67.250000,0,15
,37219.000000,76.750000,67.250000,0,15
,37220.000000,-76.750000,67.250000,15,15
,37221.000000,-30.250000,-63.250000,10,10
,37222.000000,30.250000,63.250000,16,16
,37223.000000,60.250000,145.250000,0,7
